element,atomic_number,source_recipe_dir,source_filename,source_format,all_source_formats,precision_digits_per_format,library_family,source_name,cfour_name,label_suffix,cfour_label,n_contracted,n_primitives,max_L,contracted_composition,primitive_composition,name_transformation,validation,cfour_file
Nb,41,recipes/Nb/ccECP,Nb.aug-cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1240;gaussian:1240;nwchem:1240,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Nb:aug-cc-pVDZ-ccECP,16,112,f,"5s,5p,4d,2f","14s,14p,14d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.aug-cc-pVDZ.cfour
Nb,41,recipes/Nb/ccECP,Nb.aug-cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2211;gaussian:2211;nwchem:2211,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Nb:aug-cc-pVQZ-ccECP,29,197,h,"7s,7p,6d,4f,3g,2h","14s,14p,14d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.aug-cc-pVQZ.cfour
Nb,41,recipes/Nb/ccECP,Nb.aug-cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1715;gaussian:1715;nwchem:1715,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Nb:aug-cc-pVTZ-ccECP,22,154,g,"6s,6p,5d,3f,2g","14s,14p,14d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.aug-cc-pVTZ.cfour
Nb,41,recipes/Nb/ccECP,Nb.cc-pCV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2755;gaussian:2755;nwchem:2755,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,Nb:cc-pCV5Z-ccECP,40,244,i,"9s,9p,8d,5f,4g,3h,2i","15s,15p,15d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.cc-pCV5Z.cfour
Nb,41,recipes/Nb/ccECP,Nb.cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1239;gaussian:1239;nwchem:1239,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Nb:cc-pCVDZ-ccECP,16,112,f,"5s,5p,4d,2f","14s,14p,14d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.cc-pCVDZ.cfour
Nb,41,recipes/Nb/ccECP,Nb.cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2227;gaussian:2227;nwchem:2227,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Nb:cc-pCVQZ-ccECP,32,200,h,"8s,8p,7d,4f,3g,2h","15s,15p,15d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.cc-pCVQZ.cfour
Nb,41,recipes/Nb/ccECP,Nb.cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1729;gaussian:1729;nwchem:1729,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Nb:cc-pCVTZ-ccECP,25,157,g,"7s,7p,6d,3f,2g","15s,15p,15d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.cc-pCVTZ.cfour
Nb,41,recipes/Nb/ccECP,Nb.cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2703;gaussian:2703;nwchem:2703,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Nb:cc-pV5Z-ccECP,30,234,i,"7s,7p,6d,4f,3g,2h,1i","13s,13p,13d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.cc-pV5Z.cfour
Nb,41,recipes/Nb/ccECP,Nb.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1217;gaussian:1217;nwchem:1217,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Nb:cc-pVDZ-ccECP,12,108,f,"4s,4p,3d,1f","13s,13p,13d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.cc-pVDZ.cfour
Nb,41,recipes/Nb/ccECP,Nb.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2179;gaussian:2179;nwchem:2179,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Nb:cc-pVQZ-ccECP,23,191,h,"6s,6p,5d,3f,2g,1h","13s,13p,13d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.cc-pVQZ.cfour
Nb,41,recipes/Nb/ccECP,Nb.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1688;gaussian:1688;nwchem:1688,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Nb:cc-pVTZ-ccECP,17,149,g,"5s,5p,4d,2f,1g","13s,13p,13d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Nb/Nb.cc-pVTZ.cfour
Ne,10,recipes/Ne/ccECP,Ne.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:402;gaussian:402;nwchem:402,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Ne:cc-pV5Z-ccECP,20,38,h,"5s,5p,4d,3f,2g,1h","14s,14p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Ne/Ne.cc-pV5Z.cfour
Ne,10,recipes/Ne/ccECP,Ne.cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:455;gaussian:455;nwchem:455,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,Ne:cc-pV6Z-ccECP,27,45,i,"6s,6p,5d,4f,3g,2h,1i","15s,15p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Ne/Ne.cc-pV6Z.cfour
Ne,10,recipes/Ne/ccECP,Ne.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:284;gaussian:284;nwchem:284,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Ne:cc-pVDZ-ccECP,5,23,d,"2s,2p,1d","11s,11p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/Ne/Ne.cc-pVDZ.cfour
Ne,10,recipes/Ne/ccECP,Ne.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:354;gaussian:354;nwchem:354,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Ne:cc-pVQZ-ccECP,14,32,g,"4s,4p,3d,2f,1g","13s,13p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Ne/Ne.cc-pVQZ.cfour
Ne,10,recipes/Ne/ccECP,Ne.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:314;gaussian:314;nwchem:314,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Ne:cc-pVTZ-ccECP,9,27,f,"3s,3p,2d,1f","12s,12p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Ne/Ne.cc-pVTZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2777;gaussian:2777;nwchem:2777,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z-ccECP,-ccECP,Ni:aug-cc-pCV5Z-ccECP,47,241,i,"10s,10p,9d,6f,5g,4h,3i","16s,16p,14d,6f,5g,4h,3i",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.aug-cc-pCV5Z.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1276;gaussian:1276;nwchem:1276,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,Ni:aug-cc-pCVDZ-ccECP,23,115,f,"7s,7p,6d,3f","16s,16p,14d,3f",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.aug-cc-pCVDZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2255;gaussian:2255;nwchem:2255,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ-ccECP,-ccECP,Ni:aug-cc-pCVQZ-ccECP,38,198,h,"9s,9p,8d,5f,4g,3h","16s,16p,14d,5f,4g,3h",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.aug-cc-pCVQZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1759;gaussian:1759;nwchem:1759,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ-ccECP,-ccECP,Ni:aug-cc-pCVTZ-ccECP,30,156,g,"8s,8p,7d,4f,3g","16s,16p,14d,4f,3g",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.aug-cc-pCVTZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2700;gaussian:2700;nwchem:2700,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Ni:aug-cc-pV5Z-ccECP,37,231,i,"8s,8p,7d,5f,4g,3h,2i","14s,14p,12d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.aug-cc-pV5Z.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1220;gaussian:1220;nwchem:1220,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Ni:aug-cc-pVDZ-ccECP,16,108,f,"5s,5p,4d,2f","14s,14p,12d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.aug-cc-pVDZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2183;gaussian:2183;nwchem:2183,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Ni:aug-cc-pVQZ-ccECP,29,189,h,"7s,7p,6d,4f,3g,2h","14s,14p,12d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.aug-cc-pVQZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1695;gaussian:1695;nwchem:1695,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Ni:aug-cc-pVTZ-ccECP,22,148,g,"6s,6p,5d,3f,2g","14s,14p,12d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.aug-cc-pVTZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2740;gaussian:2740;nwchem:2740,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,Ni:cc-pCV5Z-ccECP,40,234,i,"9s,9p,8d,5f,4g,3h,2i","15s,15p,13d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.cc-pCV5Z.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1260;gaussian:1260;nwchem:1260,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Ni:cc-pCVDZ-ccECP,19,111,f,"6s,6p,5d,2f","15s,15p,13d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.cc-pCVDZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2226;gaussian:2226;nwchem:2226,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Ni:cc-pCVQZ-ccECP,32,192,h,"8s,8p,7d,4f,3g,2h","15s,15p,13d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.cc-pCVQZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1736;gaussian:1736;nwchem:1736,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Ni:cc-pCVTZ-ccECP,25,151,g,"7s,7p,6d,3f,2g","15s,15p,13d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.cc-pCVTZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2663;gaussian:2663;nwchem:2663,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Ni:cc-pV5Z-ccECP,30,224,i,"7s,7p,6d,4f,3g,2h,1i","13s,13p,11d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.cc-pV5Z.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1204;gaussian:1204;nwchem:1204,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Ni:cc-pVDZ-ccECP,12,104,f,"4s,4p,3d,1f","13s,13p,11d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.cc-pVDZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2154;gaussian:2154;nwchem:2154,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Ni:cc-pVQZ-ccECP,23,183,h,"6s,6p,5d,3f,2g,1h","13s,13p,11d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.cc-pVQZ.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1672;gaussian:1672;nwchem:1672,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Ni:cc-pVTZ-ccECP,17,143,g,"5s,5p,4d,2f,1g","13s,13p,11d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Ni/Ni.cc-pVTZ.cfour
O,8,recipes/O/ccECP,O.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:411;gaussian:411;nwchem:411,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,O:aug-cc-pV5Z-ccECP,26,42,h,"6s,6p,5d,4f,3g,2h","14s,14p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.aug-cc-pV5Z.cfour
O,8,recipes/O/ccECP,O.aug-cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:465;gaussian:465;nwchem:465,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,O:aug-cc-pV6Z-ccECP,34,50,i,"7s,7p,6d,5f,4g,3h,2i","15s,15p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.aug-cc-pV6Z.cfour
O,8,recipes/O/ccECP,O.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:276;gaussian:276;nwchem:276,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,O:aug-cc-pVDZ-ccECP,8,24,d,"3s,3p,2d","11s,11p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.aug-cc-pVDZ.cfour
O,8,recipes/O/ccECP,O.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:356;gaussian:356;nwchem:356,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,O:aug-cc-pVQZ-ccECP,19,35,g,"5s,5p,4d,3f,2g","13s,13p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.aug-cc-pVQZ.cfour
O,8,recipes/O/ccECP,O.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:311;gaussian:311;nwchem:311,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,O:aug-cc-pVTZ-ccECP,13,29,f,"4s,4p,3d,2f","12s,12p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.aug-cc-pVTZ.cfour
O,8,recipes/O/ccECP,O.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:370;gaussian:370;nwchem:370,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,O:cc-pV5Z-ccECP,20,36,h,"5s,5p,4d,3f,2g,1h","13s,13p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.cc-pV5Z.cfour
O,8,recipes/O/ccECP,O.cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:419;gaussian:419;nwchem:419,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,O:cc-pV6Z-ccECP,27,43,i,"6s,6p,5d,4f,3g,2h,1i","14s,14p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.cc-pV6Z.cfour
O,8,recipes/O/ccECP,O.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:256;gaussian:256;nwchem:256,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,O:cc-pVDZ-ccECP,5,21,d,"2s,2p,1d","10s,10p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.cc-pVDZ.cfour
O,8,recipes/O/ccECP,O.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:323;gaussian:323;nwchem:323,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,O:cc-pVQZ-ccECP,14,30,g,"4s,4p,3d,2f,1g","12s,12p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.cc-pVQZ.cfour
O,8,recipes/O/ccECP,O.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:285;gaussian:285;nwchem:285,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,O:cc-pVTZ-ccECP,9,25,f,"3s,3p,2d,1f","11s,11p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/O/O.cc-pVTZ.cfour
P,15,recipes/P/ccECP,P.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:388;gaussian:388;nwchem:388,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,P:aug-cc-pV5Z-ccECP,26,44,h,"6s,6p,5d,4f,3g,2h","15s,15p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.aug-cc-pV5Z.cfour
P,15,recipes/P/ccECP,P.aug-cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:444;gaussian:444;nwchem:444,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,P:aug-cc-pV6Z-ccECP,34,52,i,"7s,7p,6d,5f,4g,3h,2i","16s,16p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.aug-cc-pV6Z.cfour
P,15,recipes/P/ccECP,P.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:264;gaussian:264;nwchem:264,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,P:aug-cc-pVDZ-ccECP,8,26,d,"3s,3p,2d","12s,12p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.aug-cc-pVDZ.cfour
P,15,recipes/P/ccECP,P.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:340;gaussian:340;nwchem:340,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,P:aug-cc-pVQZ-ccECP,19,37,g,"5s,5p,4d,3f,2g","14s,14p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.aug-cc-pVQZ.cfour
P,15,recipes/P/ccECP,P.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:298;gaussian:298;nwchem:298,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,P:aug-cc-pVTZ-ccECP,13,31,f,"4s,4p,3d,2f","13s,13p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.aug-cc-pVTZ.cfour
P,15,recipes/P/ccECP,P.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:351;gaussian:351;nwchem:351,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,P:cc-pV5Z-ccECP,20,38,h,"5s,5p,4d,3f,2g,1h","14s,14p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.cc-pV5Z.cfour
P,15,recipes/P/ccECP,P.cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:398;gaussian:398;nwchem:398,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,P:cc-pV6Z-ccECP,27,45,i,"6s,6p,5d,4f,3g,2h,1i","15s,15p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.cc-pV6Z.cfour
P,15,recipes/P/ccECP,P.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:245;gaussian:245;nwchem:245,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,P:cc-pVDZ-ccECP,5,23,d,"2s,2p,1d","11s,11p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.cc-pVDZ.cfour
P,15,recipes/P/ccECP,P.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:308;gaussian:308;nwchem:308,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,P:cc-pVQZ-ccECP,14,32,g,"4s,4p,3d,2f,1g","13s,13p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.cc-pVQZ.cfour
P,15,recipes/P/ccECP,P.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:274;gaussian:274;nwchem:274,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,P:cc-pVTZ-ccECP,9,27,f,"3s,3p,2d,1f","12s,12p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/P/P.cc-pVTZ.cfour
Pb,82,recipes/Pb/ccECP,Pb.aug-cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:365;gaussian:365;nwchem:365,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Pb:aug-cc-pV5Z-ccECP,26,42,h,"6s,6p,5d,4f,3g,2h","14s,14p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Pb/Pb.aug-cc-pV5Z.cfour
Pb,82,recipes/Pb/ccECP,Pb.aug-cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:244;gaussian:244;nwchem:244,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Pb:aug-cc-pVDZ-ccECP,8,24,d,"3s,3p,2d","11s,11p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/Pb/Pb.aug-cc-pVDZ.cfour
Pb,82,recipes/Pb/ccECP,Pb.aug-cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:320;gaussian:320;nwchem:320,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Pb:aug-cc-pVQZ-ccECP,19,35,g,"5s,5p,4d,3f,2g","13s,13p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Pb/Pb.aug-cc-pVQZ.cfour
Pb,82,recipes/Pb/ccECP,Pb.aug-cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:278;gaussian:278;nwchem:278,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Pb:aug-cc-pVTZ-ccECP,13,29,f,"4s,4p,3d,2f","12s,12p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Pb/Pb.aug-cc-pVTZ.cfour
Pb,82,recipes/Pb/ccECP,Pb.cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:329;gaussian:329;nwchem:329,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Pb:cc-pV5Z-ccECP,20,36,h,"5s,5p,4d,3f,2g,1h","13s,13p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Pb/Pb.cc-pV5Z.cfour
Pb,82,recipes/Pb/ccECP,Pb.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:226;gaussian:226;nwchem:226,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Pb:cc-pVDZ-ccECP,5,21,d,"2s,2p,1d","10s,10p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/Pb/Pb.cc-pVDZ.cfour
Pb,82,recipes/Pb/ccECP,Pb.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:289;gaussian:289;nwchem:289,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Pb:cc-pVQZ-ccECP,14,30,g,"4s,4p,3d,2f,1g","12s,12p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Pb/Pb.cc-pVQZ.cfour
Pb,82,recipes/Pb/ccECP,Pb.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:253;gaussian:253;nwchem:253,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Pb:cc-pVTZ-ccECP,9,25,f,"3s,3p,2d,1f","11s,11p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Pb/Pb.cc-pVTZ.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pCV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2855;gaussian:2855;nwchem:2855,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z-ccECP,-ccECP,Pd:aug-cc-pCV5Z-ccECP,47,251,i,"10s,10p,9d,6f,5g,4h,3i","16s,16p,16d,6f,5g,4h,3i",source library name plus declared suffix '-ccECP',PASS,by_element/Pd/Pd.aug-cc-pCV5Z.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1270;gaussian:1270;nwchem:1270,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,Pd:aug-cc-pCVDZ-ccECP,20,116,f,"6s,6p,5d,3f","15s,15p,15d,3f",source library name plus declared suffix '-ccECP',PASS,by_element/Pd/Pd.aug-cc-pCVDZ.cfour
