element,atomic_number,source_recipe_dir,source_filename,source_format,source_origin,library_family,orbital_basis,source_name,cfour_name,ri_infix,label_suffix,cfour_label,n_functions,n_primitives,max_L,composition,uncontracted,name_transformation,cfour_file
Ne,10,recipes/Ne/ccECP,Ne.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Ne:cc-pVTZ-RI-ccECP,41,41,g,s13 p11 d10 f4 g3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ne/Ne.cc-pVTZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z,aug-cc-pCV5Z-RI-ccECP,-RI,-ccECP,Ni:aug-cc-pCV5Z-RI-ccECP,93,93,k,s18 p16 d15 f14 g13 h7 i5 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.aug-cc-pCV5Z-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ,aug-cc-pCVDZ-RI-ccECP,-RI,-ccECP,Ni:aug-cc-pCVDZ-RI-ccECP,76,76,h,s17 p15 d14 f13 g12 h5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.aug-cc-pCVDZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ,aug-cc-pCVQZ-RI-ccECP,-RI,-ccECP,Ni:aug-cc-pCVQZ-RI-ccECP,90,90,k,s18 p16 d14 f13 g13 h7 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.aug-cc-pCVQZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ,aug-cc-pCVTZ-RI-ccECP,-RI,-ccECP,Ni:aug-cc-pCVTZ-RI-ccECP,85,85,i,s18 p16 d14 f13 g13 h6 i5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.aug-cc-pCVTZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,Ni:aug-cc-pV5Z-RI-ccECP,93,93,k,s18 p16 d15 f14 g13 h7 i5 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.aug-cc-pV5Z-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,Ni:aug-cc-pVDZ-RI-ccECP,65,65,h,s15 p13 d12 f11 g10 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.aug-cc-pVDZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,Ni:aug-cc-pVQZ-RI-ccECP,86,86,k,s17 p15 d14 f13 g12 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.aug-cc-pVQZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,Ni:aug-cc-pVTZ-RI-ccECP,76,76,i,s17 p14 d13 f12 g11 h5 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.aug-cc-pVTZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCV5Z,cc-pCV5Z,cc-pCV5Z-RI-ccECP,-RI,-ccECP,Ni:cc-pCV5Z-RI-ccECP,82,82,k,s16 p15 d13 f12 g12 h6 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.cc-pCV5Z-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVDZ,cc-pCVDZ,cc-pCVDZ-RI-ccECP,-RI,-ccECP,Ni:cc-pCVDZ-RI-ccECP,70,70,h,s16 p14 d13 f12 g11 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.cc-pCVDZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVQZ,cc-pCVQZ,cc-pCVQZ-RI-ccECP,-RI,-ccECP,Ni:cc-pCVQZ-RI-ccECP,78,78,k,s16 p14 d13 f12 g11 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.cc-pCVQZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVTZ,cc-pCVTZ,cc-pCVTZ-RI-ccECP,-RI,-ccECP,Ni:cc-pCVTZ-RI-ccECP,74,74,i,s16 p14 d13 f12 g11 h5 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.cc-pCVTZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,Ni:cc-pV5Z-RI-ccECP,82,82,k,s16 p15 d13 f12 g12 h6 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.cc-pV5Z-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,Ni:cc-pVDZ-RI-ccECP,58,58,h,s14 p12 d11 f10 g9 h2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.cc-pVDZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Ni:cc-pVQZ-RI-ccECP,78,78,k,s16 p14 d13 f12 g11 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.cc-pVQZ-RI.cfour
Ni,28,recipes/Ni/ccECP,Ni.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Ni:cc-pVTZ-RI-ccECP,68,68,i,s15 p13 d12 f11 g10 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ni/Ni.cc-pVTZ-RI.cfour
O,8,recipes/O/ccECP,O.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,O:aug-cc-pV5Z-RI-ccECP,57,57,i,s13 p12 d11 f6 g6 h5 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.aug-cc-pV5Z-RI.cfour
O,8,recipes/O/ccECP,O.aug-cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV6Z,aug-cc-pV6Z,aug-cc-pV6Z-RI-ccECP,-RI,-ccECP,O:aug-cc-pV6Z-RI-ccECP,69,69,k,s14 p13 d13 f7 g7 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.aug-cc-pV6Z-RI.cfour
O,8,recipes/O/ccECP,O.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,O:aug-cc-pVDZ-RI-ccECP,31,31,f,s11 p9 d8 f3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.aug-cc-pVDZ-RI.cfour
O,8,recipes/O/ccECP,O.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,O:aug-cc-pVQZ-RI-ccECP,52,52,h,s13 p12 d11 f6 g5 h5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.aug-cc-pVQZ-RI.cfour
O,8,recipes/O/ccECP,O.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,O:aug-cc-pVTZ-RI-ccECP,43,43,g,s13 p11 d10 f5 g4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.aug-cc-pVTZ-RI.cfour
O,8,recipes/O/ccECP,O.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,O:cc-pV5Z-RI-ccECP,53,53,i,s13 p12 d11 f5 g5 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.cc-pV5Z-RI.cfour
O,8,recipes/O/ccECP,O.cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV6Z,cc-pV6Z,cc-pV6Z-RI-ccECP,-RI,-ccECP,O:cc-pV6Z-RI-ccECP,62,62,k,s13 p12 d12 f6 g6 h5 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.cc-pV6Z-RI.cfour
O,8,recipes/O/ccECP,O.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,O:cc-pVDZ-RI-ccECP,30,30,f,s11 p9 d8 f2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.cc-pVDZ-RI.cfour
O,8,recipes/O/ccECP,O.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,O:cc-pVQZ-RI-ccECP,46,46,h,s13 p11 d10 f5 g4 h3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.cc-pVQZ-RI.cfour
O,8,recipes/O/ccECP,O.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,O:cc-pVTZ-RI-ccECP,40,40,g,s12 p11 d10 f4 g3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/O/O.cc-pVTZ-RI.cfour
P,15,recipes/P/ccECP,P.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,P:aug-cc-pV5Z-RI-ccECP,55,55,i,s11 p11 d11 f7 g6 h5 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.aug-cc-pV5Z-RI.cfour
P,15,recipes/P/ccECP,P.aug-cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV6Z,aug-cc-pV6Z,aug-cc-pV6Z-RI-ccECP,-RI,-ccECP,P:aug-cc-pV6Z-RI-ccECP,60,60,k,s11 p11 d11 f7 g7 h5 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.aug-cc-pV6Z-RI.cfour
P,15,recipes/P/ccECP,P.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,P:aug-cc-pVDZ-RI-ccECP,30,30,f,s10 p9 d8 f3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.aug-cc-pVDZ-RI.cfour
P,15,recipes/P/ccECP,P.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,P:aug-cc-pVQZ-RI-ccECP,46,46,h,s10 p10 d10 f6 g5 h5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.aug-cc-pVQZ-RI.cfour
P,15,recipes/P/ccECP,P.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,P:aug-cc-pVTZ-RI-ccECP,38,38,g,s10 p10 d9 f5 g4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.aug-cc-pVTZ-RI.cfour
P,15,recipes/P/ccECP,P.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,P:cc-pV5Z-RI-ccECP,48,48,i,s10 p10 d10 f6 g5 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.cc-pV5Z-RI.cfour
P,15,recipes/P/ccECP,P.cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV6Z,cc-pV6Z,cc-pV6Z-RI-ccECP,-RI,-ccECP,P:cc-pV6Z-RI-ccECP,54,54,k,s10 p10 d10 f6 g6 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.cc-pV6Z-RI.cfour
P,15,recipes/P/ccECP,P.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,P:cc-pVDZ-RI-ccECP,29,29,f,s10 p9 d8 f2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.cc-pVDZ-RI.cfour
P,15,recipes/P/ccECP,P.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,P:cc-pVQZ-RI-ccECP,42,42,h,s10 p10 d10 f5 g4 h3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.cc-pVQZ-RI.cfour
P,15,recipes/P/ccECP,P.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,P:cc-pVTZ-RI-ccECP,36,36,g,s10 p10 d9 f4 g3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/P/P.cc-pVTZ-RI.cfour
Pb,82,recipes/Pb/ccECP,Pb.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,Pb:aug-cc-pV5Z-RI-ccECP,66,66,k,s13 p13 d12 f7 g7 h6 i5 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pb/Pb.aug-cc-pV5Z-RI.cfour
Pb,82,recipes/Pb/ccECP,Pb.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,Pb:aug-cc-pVDZ-RI-ccECP,33,33,g,s11 p9 d7 f3 g3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pb/Pb.aug-cc-pVDZ-RI.cfour
Pb,82,recipes/Pb/ccECP,Pb.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,Pb:aug-cc-pVQZ-RI-ccECP,54,54,i,s13 p12 d10 f6 g5 h5 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pb/Pb.aug-cc-pVQZ-RI.cfour
Pb,82,recipes/Pb/ccECP,Pb.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,Pb:aug-cc-pVTZ-RI-ccECP,39,39,h,s11 p9 d8 f4 g4 h3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pb/Pb.aug-cc-pVTZ-RI.cfour
Pb,82,recipes/Pb/ccECP,Pb.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,Pb:cc-pV5Z-RI-ccECP,59,59,k,s12 p12 d12 f6 g6 h5 i4 k2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pb/Pb.cc-pV5Z-RI.cfour
Pb,82,recipes/Pb/ccECP,Pb.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,Pb:cc-pVDZ-RI-ccECP,27,27,g,s9 p8 d7 f2 g1,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pb/Pb.cc-pVDZ-RI.cfour
Pb,82,recipes/Pb/ccECP,Pb.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Pb:cc-pVQZ-RI-ccECP,47,47,i,s12 p11 d10 f5 g4 h3 i2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pb/Pb.cc-pVQZ-RI.cfour
Pb,82,recipes/Pb/ccECP,Pb.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Pb:cc-pVTZ-RI-ccECP,35,35,h,s11 p9 d7 f3 g3 h2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pb/Pb.cc-pVTZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z,aug-cc-pCV5Z-RI-ccECP,-RI,-ccECP,Pd:aug-cc-pCV5Z-RI-ccECP,99,99,k,s18 p17 d16 f16 g15 h7 i5 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.aug-cc-pCV5Z-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ,aug-cc-pCVDZ-RI-ccECP,-RI,-ccECP,Pd:aug-cc-pCVDZ-RI-ccECP,79,79,h,s17 p15 d14 f14 g14 h5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.aug-cc-pCVDZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ,aug-cc-pCVQZ-RI-ccECP,-RI,-ccECP,Pd:aug-cc-pCVQZ-RI-ccECP,95,95,k,s18 p16 d15 f15 g15 h7 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.aug-cc-pCVQZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ,aug-cc-pCVTZ-RI-ccECP,-RI,-ccECP,Pd:aug-cc-pCVTZ-RI-ccECP,84,84,i,s17 p15 d14 f14 g14 h6 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.aug-cc-pCVTZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,Pd:aug-cc-pV5Z-RI-ccECP,95,95,k,s18 p16 d15 f15 g15 h7 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.aug-cc-pV5Z-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,Pd:aug-cc-pVDZ-RI-ccECP,68,68,h,s15 p13 d12 f12 g12 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.aug-cc-pVDZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,Pd:aug-cc-pVQZ-RI-ccECP,89,89,k,s17 p15 d14 f14 g14 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.aug-cc-pVQZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,Pd:aug-cc-pVTZ-RI-ccECP,78,78,i,s16 p14 d13 f13 g13 h5 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.aug-cc-pVTZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCV5Z,cc-pCV5Z,cc-pCV5Z-RI-ccECP,-RI,-ccECP,Pd:cc-pCV5Z-RI-ccECP,89,89,k,s17 p15 d14 f14 g14 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.cc-pCV5Z-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVDZ,cc-pCVDZ,cc-pCVDZ-RI-ccECP,-RI,-ccECP,Pd:cc-pCVDZ-RI-ccECP,70,70,h,s15 p13 d13 f13 g12 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.cc-pCVDZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVQZ,cc-pCVQZ,cc-pCVQZ-RI-ccECP,-RI,-ccECP,Pd:cc-pCVQZ-RI-ccECP,81,81,k,s16 p14 d13 f13 g13 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.cc-pCVQZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVTZ,cc-pCVTZ,cc-pCVTZ-RI-ccECP,-RI,-ccECP,Pd:cc-pCVTZ-RI-ccECP,77,77,i,s16 p14 d13 f13 g13 h5 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.cc-pCVTZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,Pd:cc-pV5Z-RI-ccECP,83,83,k,s16 p14 d13 f13 g13 h6 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.cc-pV5Z-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,Pd:cc-pVDZ-RI-ccECP,59,59,h,s13 p12 d11 f11 g10 h2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.cc-pVDZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Pd:cc-pVQZ-RI-ccECP,79,79,k,s15 p14 d13 f13 g12 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.cc-pVQZ-RI.cfour
Pd,46,recipes/Pd/ccECP,Pd.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Pd:cc-pVTZ-RI-ccECP,71,71,i,s15 p13 d12 f12 g12 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pd/Pd.cc-pVTZ-RI.cfour
Pt,78,recipes/Pt/ccECP,Pt.aug-cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z,aug-cc-pCV5Z-RI-ccECP,-RI,-ccECP,Pt:aug-cc-pCV5Z-RI-ccECP,90,90,k,s16 p15 d14 f14 g14 h7 i5 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pt/Pt.aug-cc-pCV5Z-RI.cfour
Pt,78,recipes/Pt/ccECP,Pt.aug-cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ,aug-cc-pCVDZ-RI-ccECP,-RI,-ccECP,Pt:aug-cc-pCVDZ-RI-ccECP,69,69,h,s15 p13 d13 f12 g12 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pt/Pt.aug-cc-pCVDZ-RI.cfour
Pt,78,recipes/Pt/ccECP,Pt.aug-cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ,aug-cc-pCVQZ-RI-ccECP,-RI,-ccECP,Pt:aug-cc-pCVQZ-RI-ccECP,84,84,k,s16 p14 d13 f13 g13 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Pt/Pt.aug-cc-pCVQZ-RI.cfour
